key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,6,"[""6""]",1,[1.9370000000000118],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118]",0,4,4,6,1,Practice,7,(25/5) + 1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,8,"[""8""]",1,[2.243900000095323],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118,2.243900000095323]",0,5,5,8,1,Practice,9,(3x3) - 1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,"[""0""]",1,[2.3500000000000227],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118,2.243900000095323,2.3500000000000227]",0,6,6,0,1,Practice,1,(3x3) -  9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,3,"[""3""]",1,[1.5712000000477246],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118,2.243900000095323,2.3500000000000227,1.5712000000477246]",0,7,7,3,1,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,1,"[""1""]",1,[2.1629000000953056],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118,2.243900000095323,2.3500000000000227,1.5712000000477246,2.1629000000953056]",0,8,8,1,1,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,7,"[""7""]",1,[6.700400000095328],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764,1.9370000000000118,2.243900000095323,2.3500000000000227,1.5712000000477246,2.1629000000953056,6.700400000095328]",0,9,9,7,1,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.4952,1.966346667,28.72802353,1.383908078,5.536829508,space,2.3445,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,space,40.4223,"[""2""]",1,[5.50620000004767],1,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,,,"[""2""]",1,[3.0975999999046735],1,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zj,"[""z"",""j""]",0,"[2.5430000000000064,2.7106999998093215,3.3777999999523445]",1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,,,"[""2""]",1,[2.7017999999524136],1,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Practice,10,(20/2) - 1,9,,,,,,,,,,,,,,,,"[""9""]",1,[3.663699999809296],1,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cw,"[""c"",""w""]",0,"[2.3283999998569698,2.643799999952307,3.6996999998092406]",1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,"[""1""]",1,[1.7363999998569852],1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Practice,10,(20/2) - 1,9,,,,,,,,,,,,,,,,"[""9""]",1,[1.616700000047672],1,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mk,"[""m"",""k""]",0,"[2.4582999999523736,2.6077999999523627,2.9968999998569643]",1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,16,(3x8) - 15,9,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,space,32.7102,,0,0,0,0,15,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Task,32,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,0,1,1,31,1,[3.366799999952491],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,5,(2x3) + 0,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,4,1,[1.8570999999046762],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zn,"[""z"",""n""]",0,"[2.9915999999047926,3.1242999999524272,3.6783999998569925]",1,ZN,0,0,0,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,11,(18/3) - 2,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,10,1,[3.877700000047753],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,8,(1x5) - 5,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,7,1,[2.036999999999807],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Task,16,(3x8) - 15,9,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",0,0,0,0,15,1,[4.099900000095431],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,1,1,29,1,[2.8437000000476473],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fkn,"[""f"",""k"",""n""]",0,"[3.477099999904567,3.8512000000475837,4.144200000047704,4.9973999998569525]",1,FKN,1,0,1,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,6,(12/2) + 1,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,0,0,0,5,1,[2.846200000047702],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,4,(1x5) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,3,1,[2.656599999904529],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,29,1,[2.35420000004774],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,Task,35,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,0,0,0,34,1,[2.6442000000477037],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vhdr,"[""v"",""h"",""d"",""r""]",0,"[2.364299999952209,2.757999999999811,3.5829000000953783,3.7809000000952437,4.878999999999905]",1,VHDR,2,0,2,0,1,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Task,9,(3x7) - 20,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,0,0,0,8,1,[2.5132999999523236],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,28,(2x5) - 6,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,27,1,[2.1140999999045107],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,7,(3x7) - 12,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,6,1,[3.0165000000001783],,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
